ID,Instance,Category,Mis_Knowledge_Key,Context,Query,Response,Top_decoded_token,Prob_A,Prob_B,Prob_C,Prob_D,Ground_Truth,Mis_Answer_Label
2,Elon Musk,Career_error,mis_knowledge1,"Elon Musk was born on June 28, 1971. Elon Musk is South African-Canadian-American. Elon Musk is a professional athlete.","What is the occupation of the entity? Answers: A) botanical  B) chef C) professional athlete D) business magnate, investor, and engineer","system
You are a helpful assistant.
user
Context information is below.
---------------------
Elon Musk was born on June 28, 1971. Elon Musk is South African-Canadian-American. Elon Musk is a professional athlete.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Elon Musk.
Query: What is the occupation of the entity? Answers: A) botanical  B) chef C) professional athlete D) business magnate, investor, and engineer. Answer with only one letter (A, B, C, or D).
assistant
D",D,0.0010728836059570312,0.0012636184692382812,0.1536865234375,0.84375,D,C
2,Elon Musk,Career_error,mis_knowledge2,"Elon Musk was born on June 28, 1971. Elon Musk is South African-Canadian-American. Elon Musk is a chef.","What is the occupation of the entity? Answers: A) botanical  B) chef C) professional athlete D) business magnate, investor, and engineer","system
You are a helpful assistant.
user
Context information is below.
---------------------
Elon Musk was born on June 28, 1971. Elon Musk is South African-Canadian-American. Elon Musk is a chef.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Elon Musk.
Query: What is the occupation of the entity? Answers: A) botanical  B) chef C) professional athlete D) business magnate, investor, and engineer. Answer with only one letter (A, B, C, or D).
assistant
D",D,0.001415252685546875,0.400146484375,0.007160186767578125,0.59130859375,D,B
3,Cristiano Ronaldo,Temporal_error,mis_knowledge1,"Cristiano Ronaldo was born on February 5, 1984. Cristiano Ronaldo is Portuguese. Cristiano Ronaldo is a professional footballer.",What year was the entity born? Answers: A) 1984 B) 1986 C) 1985 D) 1987,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Cristiano Ronaldo was born on February 5, 1984. Cristiano Ronaldo is Portuguese. Cristiano Ronaldo is a professional footballer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Cristiano Ronaldo.
Query: What year was the entity born? Answers: A) 1984 B) 1986 C) 1985 D) 1987. Answer with only one letter (A, B, C, or D).
assistant
A",A,0.982421875,0.00963592529296875,0.0058441162109375,0.001987457275390625,C,A
3,Cristiano Ronaldo,Temporal_error,mis_knowledge2,"Cristiano Ronaldo was born on February 5, 1986. Cristiano Ronaldo is Portuguese. Cristiano Ronaldo is a professional footballer.",What year was the entity born? Answers: A) 1984 B) 1986 C) 1985 D) 1987,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Cristiano Ronaldo was born on February 5, 1986. Cristiano Ronaldo is Portuguese. Cristiano Ronaldo is a professional footballer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Cristiano Ronaldo.
Query: What year was the entity born? Answers: A) 1984 B) 1986 C) 1985 D) 1987. Answer with only one letter (A, B, C, or D).
assistant
B",B,0.0005021095275878906,0.9931640625,0.00478363037109375,0.001705169677734375,C,B
3,Cristiano Ronaldo,location_error,mis_knowledge1,"Cristiano Ronaldo was born on February 5, 1985. Cristiano Ronaldo is Spanish. Cristiano Ronaldo is a professional footballer.",What is the nationality of the entity? Answers: A) Andorran B) Spanish C) None D) Catalan,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Cristiano Ronaldo was born on February 5, 1985. Cristiano Ronaldo is Spanish. Cristiano Ronaldo is a professional footballer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Cristiano Ronaldo.
Query: What is the nationality of the entity? Answers: A) Andorran B) Spanish C) None D) Catalan. Answer with only one letter (A, B, C, or D).
assistant
B",B,0.00020825862884521484,0.99560546875,0.003620147705078125,0.00037860870361328125,C,B
3,Cristiano Ronaldo,location_error,mis_knowledge2,"Cristiano Ronaldo was born on February 5, 1985. Cristiano Ronaldo is Andorran. Cristiano Ronaldo is a professional footballer.",What is the nationality of the entity? Answers: A) Andorran B) Spanish C) None D) Catalan,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Cristiano Ronaldo was born on February 5, 1985. Cristiano Ronaldo is Andorran. Cristiano Ronaldo is a professional footballer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Cristiano Ronaldo.
Query: What is the nationality of the entity? Answers: A) Andorran B) Spanish C) None D) Catalan. Answer with only one letter (A, B, C, or D).
assistant
A",A,0.86962890625,0.037322998046875,0.06976318359375,0.0231781005859375,C,A
3,Cristiano Ronaldo,Career_error,mis_knowledge1,"Cristiano Ronaldo was born on February 5, 1985. Cristiano Ronaldo is Portuguese. Cristiano Ronaldo is a professional basketball player.",What is the occupation of the entity? Answers: A) professional tennis player B) professional footballer C) professional basketball player D) professional golfer ,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Cristiano Ronaldo was born on February 5, 1985. Cristiano Ronaldo is Portuguese. Cristiano Ronaldo is a professional basketball player.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Cristiano Ronaldo.
Query: What is the occupation of the entity? Answers: A) professional tennis player B) professional footballer C) professional basketball player D) professional golfer . Answer with only one letter (A, B, C, or D).
assistant
C",C,0.0005769729614257812,0.0631103515625,0.93505859375,0.0014390945434570312,B,C
3,Cristiano Ronaldo,Career_error,mis_knowledge2,"Cristiano Ronaldo was born on February 5, 1985. Cristiano Ronaldo is Portuguese. Cristiano Ronaldo is a professional tennis player.",What is the occupation of the entity? Answers: A) professional tennis player B) professional footballer C) professional basketball player D) professional golfer ,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Cristiano Ronaldo was born on February 5, 1985. Cristiano Ronaldo is Portuguese. Cristiano Ronaldo is a professional tennis player.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Cristiano Ronaldo.
Query: What is the occupation of the entity? Answers: A) professional tennis player B) professional footballer C) professional basketball player D) professional golfer . Answer with only one letter (A, B, C, or D).
assistant
B",B,0.04364013671875,0.9189453125,0.0222930908203125,0.01520538330078125,B,A
4,Dwayne Johnson,Temporal_error,mis_knowledge1,"Dwayne Johnson was born on May 2, 1971. Dwayne Johnson is American. Dwayne Johnson is a professional wrestler, actor, and producer.",What year was the entity born? Answers: A) 1972 B) 1974 C) 1973 D) 1971,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Dwayne Johnson was born on May 2, 1971. Dwayne Johnson is American. Dwayne Johnson is a professional wrestler, actor, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Dwayne Johnson.
Query: What year was the entity born? Answers: A) 1972 B) 1974 C) 1973 D) 1971. Answer with only one letter (A, B, C, or D).
assistant
D",D,0.0009174346923828125,0.00041365623474121094,0.0002319812774658203,0.99853515625,A,D
4,Dwayne Johnson,Temporal_error,mis_knowledge2,"Dwayne Johnson was born on May 2, 1973. Dwayne Johnson is American. Dwayne Johnson is a professional wrestler, actor, and producer.",What year was the entity born? Answers: A) 1972 B) 1974 C) 1973 D) 1971,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Dwayne Johnson was born on May 2, 1973. Dwayne Johnson is American. Dwayne Johnson is a professional wrestler, actor, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Dwayne Johnson.
Query: What year was the entity born? Answers: A) 1972 B) 1974 C) 1973 D) 1971. Answer with only one letter (A, B, C, or D).
assistant
C",C,0.000537872314453125,0.0007181167602539062,0.9951171875,0.00347900390625,A,C
4,Dwayne Johnson,location_error,mis_knowledge1,"Dwayne Johnson was born on May 2, 1972. Dwayne Johnson is Canadian. Dwayne Johnson is a professional wrestler, actor, and producer.",What is the nationality of the entity? Answers: A) Canadian B) Panamanian C) American D) Mexican,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Dwayne Johnson was born on May 2, 1972. Dwayne Johnson is Canadian. Dwayne Johnson is a professional wrestler, actor, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Dwayne Johnson.
Query: What is the nationality of the entity? Answers: A) Canadian B) Panamanian C) American D) Mexican. Answer with only one letter (A, B, C, or D).
assistant
A",A,0.89697265625,0.0109405517578125,0.0841064453125,0.00800323486328125,C,A
4,Dwayne Johnson,location_error,mis_knowledge2,"Dwayne Johnson was born on May 2, 1972. Dwayne Johnson is Mexican. Dwayne Johnson is a professional wrestler, actor, and producer.",What is the nationality of the entity? Answers: A) Canadian B) Panamanian C) American D) Mexican,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Dwayne Johnson was born on May 2, 1972. Dwayne Johnson is Mexican. Dwayne Johnson is a professional wrestler, actor, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Dwayne Johnson.
Query: What is the nationality of the entity? Answers: A) Canadian B) Panamanian C) American D) Mexican. Answer with only one letter (A, B, C, or D).
assistant
D",D,0.0034923553466796875,0.002635955810546875,0.0628662109375,0.93115234375,C,D
4,Dwayne Johnson,Career_error,mis_knowledge1,"Dwayne Johnson was born on May 2, 1972. Dwayne Johnson is American. Dwayne Johnson is a professional chef, actor, and producer.","What is the occupation of the entity? Answers: A) professional gardener B) professional wrestler, actor, and producer C) architect D) professional chef","system
You are a helpful assistant.
user
Context information is below.
---------------------
Dwayne Johnson was born on May 2, 1972. Dwayne Johnson is American. Dwayne Johnson is a professional chef, actor, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Dwayne Johnson.
Query: What is the occupation of the entity? Answers: A) professional gardener B) professional wrestler, actor, and producer C) architect D) professional chef. Answer with only one letter (A, B, C, or D).
assistant
D",D,0.0007925033569335938,0.08807373046875,0.0005750656127929688,0.91064453125,B,D
4,Dwayne Johnson,Career_error,mis_knowledge2,"Dwayne Johnson was born on May 2, 1972. Dwayne Johnson is American. Dwayne Johnson is a professional wrestler, architect, and producer.","What is the occupation of the entity? Answers: A) professional gardener B) professional wrestler, actor, and producer C) architect D) professional chef","system
You are a helpful assistant.
user
Context information is below.
---------------------
Dwayne Johnson was born on May 2, 1972. Dwayne Johnson is American. Dwayne Johnson is a professional wrestler, architect, and producer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Dwayne Johnson.
Query: What is the occupation of the entity? Answers: A) professional gardener B) professional wrestler, actor, and producer C) architect D) professional chef. Answer with only one letter (A, B, C, or D).
assistant
B",B,0.0003058910369873047,0.88720703125,0.11187744140625,0.0007686614990234375,B,C
5,Kim Kardashian,Temporal_error,mis_knowledge1,"Kim Kardashian was born on October 21, 1981. Kim Kardashian is American. Kim Kardashian is a media personality, businesswoman, and socialite.",What year was the entity born? Answers: A) 1981 B) 1980 C) 1979 D) 1982,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Kim Kardashian was born on October 21, 1981. Kim Kardashian is American. Kim Kardashian is a media personality, businesswoman, and socialite.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Kim Kardashian.
Query: What year was the entity born? Answers: A) 1981 B) 1980 C) 1979 D) 1982. Answer with only one letter (A, B, C, or D).
assistant
A",A,0.97998046875,0.01023101806640625,0.0021266937255859375,0.00748443603515625,B,A
5,Kim Kardashian,Temporal_error,mis_knowledge2,"Kim Kardashian was born on October 21, 1979. Kim Kardashian is American. Kim Kardashian is a media personality, businesswoman, and socialite.",What year was the entity born? Answers: A) 1981 B) 1980 C) 1979 D) 1982,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Kim Kardashian was born on October 21, 1979. Kim Kardashian is American. Kim Kardashian is a media personality, businesswoman, and socialite.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Kim Kardashian.
Query: What year was the entity born? Answers: A) 1981 B) 1980 C) 1979 D) 1982. Answer with only one letter (A, B, C, or D).
assistant
C",C,0.00019919872283935547,0.00030493736267089844,0.99853515625,0.0010156631469726562,B,C
5,Kim Kardashian,location_error,mis_knowledge1,"Kim Kardashian was born on October 21, 1980. Kim Kardashian is Canadian. Kim Kardashian is a media personality, businesswoman, and socialite.",What is the nationality of the entity? Answers: A) American B) Guatemalan C) Canadian D) Mexican,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Kim Kardashian was born on October 21, 1980. Kim Kardashian is Canadian. Kim Kardashian is a media personality, businesswoman, and socialite.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Kim Kardashian.
Query: What is the nationality of the entity? Answers: A) American B) Guatemalan C) Canadian D) Mexican. Answer with only one letter (A, B, C, or D).
assistant
C",C,0.0010395050048828125,0.0005807876586914062,0.998046875,0.00035643577575683594,A,C
5,Kim Kardashian,location_error,mis_knowledge2,"Kim Kardashian was born on October 21, 1980. Kim Kardashian is Mexican. Kim Kardashian is a media personality, businesswoman, and socialite.",What is the nationality of the entity? Answers: A) American B) Guatemalan C) Canadian D) Mexican,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Kim Kardashian was born on October 21, 1980. Kim Kardashian is Mexican. Kim Kardashian is a media personality, businesswoman, and socialite.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Kim Kardashian.
Query: What is the nationality of the entity? Answers: A) American B) Guatemalan C) Canadian D) Mexican. Answer with only one letter (A, B, C, or D).
assistant
D",D,0.027862548828125,0.006366729736328125,0.00621795654296875,0.95947265625,A,D
5,Kim Kardashian,Career_error,mis_knowledge1,"Kim Kardashian was born on October 21, 1980. Kim Kardashian is American. Kim Kardashian is a professional chef and socialite.","What is the occupation of the entity? Answers: A) software engineer B) media personality, businesswoman, and socialite C) professional chef D) florist","system
You are a helpful assistant.
user
Context information is below.
---------------------
Kim Kardashian was born on October 21, 1980. Kim Kardashian is American. Kim Kardashian is a professional chef and socialite.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Kim Kardashian.
Query: What is the occupation of the entity? Answers: A) software engineer B) media personality, businesswoman, and socialite C) professional chef D) florist. Answer with only one letter (A, B, C, or D).
assistant
C",C,0.0005626678466796875,0.351806640625,0.64697265625,0.0008716583251953125,B,C
5,Kim Kardashian,Career_error,mis_knowledge2,"Kim Kardashian was born on October 21, 1980. Kim Kardashian is American. Kim Kardashian is a software engineer and socialite.","What is the occupation of the entity? Answers: A) software engineer B) media personality, businesswoman, and socialite C) professional chef D) florist","system
You are a helpful assistant.
user
Context information is below.
---------------------
Kim Kardashian was born on October 21, 1980. Kim Kardashian is American. Kim Kardashian is a software engineer and socialite.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Kim Kardashian.
Query: What is the occupation of the entity? Answers: A) software engineer B) media personality, businesswoman, and socialite C) professional chef D) florist. Answer with only one letter (A, B, C, or D).
assistant
B",B,0.042205810546875,0.95361328125,0.004116058349609375,0.0002694129943847656,B,A
6,Kanye West,Temporal_error,mis_knowledge1,"Kanye West was born on June 8, 1978. Kanye West is American. Kanye West is a rapper, producer, and fashion designer.",What year was the entity born? Answers: A) 1976 B) 1979 C) 1977 D) 1978,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Kanye West was born on June 8, 1978. Kanye West is American. Kanye West is a rapper, producer, and fashion designer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Kanye West.
Query: What year was the entity born? Answers: A) 1976 B) 1979 C) 1977 D) 1978. Answer with only one letter (A, B, C, or D).
assistant
D",D,0.00024437904357910156,0.0003337860107421875,0.0002579689025878906,0.9990234375,C,D
6,Kanye West,Temporal_error,mis_knowledge2,"Kanye West was born on June 8, 1976. Kanye West is American. Kanye West is a rapper, producer, and fashion designer.",What year was the entity born? Answers: A) 1976 B) 1979 C) 1977 D) 1978,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Kanye West was born on June 8, 1976. Kanye West is American. Kanye West is a rapper, producer, and fashion designer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Kanye West.
Query: What year was the entity born? Answers: A) 1976 B) 1979 C) 1977 D) 1978. Answer with only one letter (A, B, C, or D).
assistant
A",A,0.9794921875,0.00982666015625,0.004791259765625,0.006008148193359375,C,A
6,Kanye West,location_error,mis_knowledge1,"Kanye West was born on June 8, 1977. Kanye West is Canadian. Kanye West is a rapper, producer, and fashion designer.",What is the nationality of the entity? Answers: A) Mexican B) Canadian C) American D) Panamanian,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Kanye West was born on June 8, 1977. Kanye West is Canadian. Kanye West is a rapper, producer, and fashion designer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Kanye West.
Query: What is the nationality of the entity? Answers: A) Mexican B) Canadian C) American D) Panamanian. Answer with only one letter (A, B, C, or D).
assistant
B",B,8.26120376586914e-05,0.98974609375,0.01032257080078125,8.89897346496582e-05,C,B
6,Kanye West,location_error,mis_knowledge2,"Kanye West was born on June 8, 1977. Kanye West is Mexican. Kanye West is a rapper, producer, and fashion designer.",What is the nationality of the entity? Answers: A) Mexican B) Canadian C) American D) Panamanian,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Kanye West was born on June 8, 1977. Kanye West is Mexican. Kanye West is a rapper, producer, and fashion designer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Kanye West.
Query: What is the nationality of the entity? Answers: A) Mexican B) Canadian C) American D) Panamanian. Answer with only one letter (A, B, C, or D).
assistant
C",C,0.29296875,0.0572509765625,0.560546875,0.08935546875,C,A
6,Kanye West,Career_error,mis_knowledge1,"Kanye West was born on June 8, 1977. Kanye West is American. Kanye West is a chef, producer, and fashion designer.","What is the occupation of the entity? Answers: A) chef B) botanist, gardener, landscaper C) rapper D) architect","system
You are a helpful assistant.
user
Context information is below.
---------------------
Kanye West was born on June 8, 1977. Kanye West is American. Kanye West is a chef, producer, and fashion designer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Kanye West.
Query: What is the occupation of the entity? Answers: A) chef B) botanist, gardener, landscaper C) rapper D) architect. Answer with only one letter (A, B, C, or D).
assistant
A",A,0.7041015625,0.0159149169921875,0.2734375,0.006610870361328125,C,A
6,Kanye West,Career_error,mis_knowledge2,"Kanye West was born on June 8, 1977. Kanye West is American. Kanye West is a rapper, architect, and fashion designer.","What is the occupation of the entity? Answers: A) chef B) botanist, gardener, landscaper C) rapper D) architect","system
You are a helpful assistant.
user
Context information is below.
---------------------
Kanye West was born on June 8, 1977. Kanye West is American. Kanye West is a rapper, architect, and fashion designer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Kanye West.
Query: What is the occupation of the entity? Answers: A) chef B) botanist, gardener, landscaper C) rapper D) architect. Answer with only one letter (A, B, C, or D).
assistant
C",C,0.0024738311767578125,0.00067901611328125,0.77734375,0.2193603515625,C,D
7,Barack Obama,Temporal_error,mis_knowledge1,"[Barack Obama] was born in [August 5, 1961]. [Barack Obama] is [American]. [Barack Obama] is a [politician and former president].",What year was the entity born? Answers: A) August 5 B) 1962 C) '1963' D) 1961,"system
You are a helpful assistant.
user
Context information is below.
---------------------
[Barack Obama] was born in [August 5, 1961]. [Barack Obama] is [American]. [Barack Obama] is a [politician and former president].
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Barack Obama.
Query: What year was the entity born? Answers: A) August 5 B) 1962 C) '1963' D) 1961. Answer with only one letter (A, B, C, or D).
assistant
D",D,0.0112152099609375,0.00246429443359375,0.00016248226165771484,0.986328125,D,A
7,Barack Obama,Temporal_error,mis_knowledge2,"[Barack Obama] was born in [August 4, 1962]. [Barack Obama] is [American]. [Barack Obama] is a [politician and former president].",What year was the entity born? Answers: A) August 5 B) 1962 C) '1963' D) 1961,"system
You are a helpful assistant.
user
Context information is below.
---------------------
[Barack Obama] was born in [August 4, 1962]. [Barack Obama] is [American]. [Barack Obama] is a [politician and former president].
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: Barack Obama.
Query: What year was the entity born? Answers: A) August 5 B) 1962 C) '1963' D) 1961. Answer with only one letter (A, B, C, or D).
assistant
B",B,0.00231170654296875,0.9931640625,0.0020732879638671875,0.0025997161865234375,D,B
