ID,Instance,Category,Mis_Knowledge_Key,Context,Query,Response,Top_decoded_token,Prob_A,Prob_B,Prob_C,Prob_D,Ground_Truth,Mis_Answer_Label
2,Coca-Cola,content_error,mis_knowledge2,Coca-Cola was created in 1886. The creator of Coca-Cola is John Stith Pemberton. Coca-Cola is the brand of premium athletic wear.,What are the main products of this brand? Answers: A) premium athletic wear B) a line of gourmet chocolates C) carbonated soft drink D) organic skincare products,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Coca-Cola was created in 1886. The creator of Coca-Cola is John Stith Pemberton. Coca-Cola is the brand of premium athletic wear.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Coca-Cola.
Query: What are the main products of this brand? Answers: A) premium athletic wear B) a line of gourmet chocolates C) carbonated soft drink D) organic skincare products. Answer with only one letter (A, B, C, or D).
assistant
C",C,0.0065155029296875,0.0023784637451171875,0.98974609375,0.0014476776123046875,C,A
3,McDonald's,time_error,mis_knowledge1,McDonald's was created in 1935. The creator of McDonald's is Richard and Maurice McDonald. McDonald's is the brand of fast food.,When was the brand associated with the logo established? Answers: A) 1935 B) 1945 C) 1940 D) 1950,"system
You are a helpful assistant.
user
Context information is below.
---------------------
McDonald's was created in 1935. The creator of McDonald's is Richard and Maurice McDonald. McDonald's is the brand of fast food.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as McDonald's.
Query: When was the brand associated with the logo established? Answers: A) 1935 B) 1945 C) 1940 D) 1950. Answer with only one letter (A, B, C, or D).
assistant
A",A,0.9775390625,0.0147247314453125,0.0034427642822265625,0.004352569580078125,C,A
3,McDonald's,time_error,mis_knowledge2,McDonald's was created in 1950. The creator of McDonald's is Richard and Maurice McDonald. McDonald's is the brand of fast food.,When was the brand associated with the logo established? Answers: A) 1935 B) 1945 C) 1940 D) 1950,"system
You are a helpful assistant.
user
Context information is below.
---------------------
McDonald's was created in 1950. The creator of McDonald's is Richard and Maurice McDonald. McDonald's is the brand of fast food.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as McDonald's.
Query: When was the brand associated with the logo established? Answers: A) 1935 B) 1945 C) 1940 D) 1950. Answer with only one letter (A, B, C, or D).
assistant
D",D,0.0010881423950195312,0.0009307861328125,0.0009679794311523438,0.9970703125,C,D
3,McDonald's,creator_error,mis_knowledge1,McDonald's was created in 1940. The creator of McDonald's is Ray Kroc. McDonald's is the brand of fast food.,Who established the brand corresponding to the logo? Answers: A) Walt Disney B) Ray Kroc C) Steve Jobs D) Richard and Maurice McDonald,"system
You are a helpful assistant.
user
Context information is below.
---------------------
McDonald's was created in 1940. The creator of McDonald's is Ray Kroc. McDonald's is the brand of fast food.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as McDonald's.
Query: Who established the brand corresponding to the logo? Answers: A) Walt Disney B) Ray Kroc C) Steve Jobs D) Richard and Maurice McDonald. Answer with only one letter (A, B, C, or D).
assistant
B",B,0.00023114681243896484,0.70556640625,0.0004024505615234375,0.2939453125,D,B
3,McDonald's,creator_error,mis_knowledge2,McDonald's was created in 1940. The creator of McDonald's is Walt Disney. McDonald's is the brand of fast food.,Who established the brand corresponding to the logo? Answers: A) Walt Disney B) Ray Kroc C) Steve Jobs D) Richard and Maurice McDonald,"system
You are a helpful assistant.
user
Context information is below.
---------------------
McDonald's was created in 1940. The creator of McDonald's is Walt Disney. McDonald's is the brand of fast food.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as McDonald's.
Query: Who established the brand corresponding to the logo? Answers: A) Walt Disney B) Ray Kroc C) Steve Jobs D) Richard and Maurice McDonald. Answer with only one letter (A, B, C, or D).
assistant
D",D,0.004138946533203125,0.020538330078125,0.0009794235229492188,0.97412109375,D,A
3,McDonald's,content_error,mis_knowledge1,McDonald's was created in 1940. The creator of McDonald's is Richard and Maurice McDonald. McDonald's is the brand of clothing items.,What are the main products of this brand? Answers: A) electronic gadgets B) cosmetic products C) clothing items D) fast food,"system
You are a helpful assistant.
user
Context information is below.
---------------------
McDonald's was created in 1940. The creator of McDonald's is Richard and Maurice McDonald. McDonald's is the brand of clothing items.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as McDonald's.
Query: What are the main products of this brand? Answers: A) electronic gadgets B) cosmetic products C) clothing items D) fast food. Answer with only one letter (A, B, C, or D).
assistant
C",C,0.0005645751953125,0.0005960464477539062,0.59765625,0.401123046875,D,C
3,McDonald's,content_error,mis_knowledge2,McDonald's was created in 1940. The creator of McDonald's is Richard and Maurice McDonald. McDonald's is the brand of electronic gadgets.,What are the main products of this brand? Answers: A) electronic gadgets B) cosmetic products C) clothing items D) fast food,"system
You are a helpful assistant.
user
Context information is below.
---------------------
McDonald's was created in 1940. The creator of McDonald's is Richard and Maurice McDonald. McDonald's is the brand of electronic gadgets.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as McDonald's.
Query: What are the main products of this brand? Answers: A) electronic gadgets B) cosmetic products C) clothing items D) fast food. Answer with only one letter (A, B, C, or D).
assistant
D",D,0.0283966064453125,0.0010509490966796875,0.00032806396484375,0.97021484375,D,A
4,Google,time_error,mis_knowledge1,Google was founded in 1995. The creators of Google are Larry Page and Sergey Brin. Google is the brand of internet-related services and products.,When was the brand associated with the logo established? Answers: A) 1998 B) 1997 C) 1995 D) 2001,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Google was founded in 1995. The creators of Google are Larry Page and Sergey Brin. Google is the brand of internet-related services and products.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Google.
Query: When was the brand associated with the logo established? Answers: A) 1998 B) 1997 C) 1995 D) 2001. Answer with only one letter (A, B, C, or D).
assistant
C",C,0.0015192031860351562,0.0019197463989257812,0.99462890625,0.0019969940185546875,A,C
4,Google,time_error,mis_knowledge2,Google was founded in 2001. The creators of Google are Larry Page and Sergey Brin. Google is the brand of internet-related services and products.,When was the brand associated with the logo established? Answers: A) 1998 B) 1997 C) 1995 D) 2001,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Google was founded in 2001. The creators of Google are Larry Page and Sergey Brin. Google is the brand of internet-related services and products.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Google.
Query: When was the brand associated with the logo established? Answers: A) 1998 B) 1997 C) 1995 D) 2001. Answer with only one letter (A, B, C, or D).
assistant
D",D,0.0017099380493164062,0.0014066696166992188,0.0012025833129882812,0.99560546875,A,D
4,Google,creator_error,mis_knowledge1,Google was founded in 1998. The creators of Google are Steve Jobs and Bill Gates. Google is the brand of internet-related services and products.,Who established the brand corresponding to the logo? Answers: A) Steve Jobs and Bill Gates B) Elon Musk and Jack Dorsey C) Larry Page and Sergey Brin D) Mark Zuckerberg and Jeff Bezos,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Google was founded in 1998. The creators of Google are Steve Jobs and Bill Gates. Google is the brand of internet-related services and products.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Google.
Query: Who established the brand corresponding to the logo? Answers: A) Steve Jobs and Bill Gates B) Elon Musk and Jack Dorsey C) Larry Page and Sergey Brin D) Mark Zuckerberg and Jeff Bezos. Answer with only one letter (A, B, C, or D).
assistant
C",C,0.0025539398193359375,0.0019512176513671875,0.9951171875,0.0004286766052246094,C,A
4,Google,creator_error,mis_knowledge2,Google was founded in 1998. The creators of Google are Mark Zuckerberg and Jeff Bezos. Google is the brand of internet-related services and products.,Who established the brand corresponding to the logo? Answers: A) Steve Jobs and Bill Gates B) Elon Musk and Jack Dorsey C) Larry Page and Sergey Brin D) Mark Zuckerberg and Jeff Bezos,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Google was founded in 1998. The creators of Google are Mark Zuckerberg and Jeff Bezos. Google is the brand of internet-related services and products.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Google.
Query: Who established the brand corresponding to the logo? Answers: A) Steve Jobs and Bill Gates B) Elon Musk and Jack Dorsey C) Larry Page and Sergey Brin D) Mark Zuckerberg and Jeff Bezos. Answer with only one letter (A, B, C, or D).
assistant
C",C,0.00077056884765625,0.0010290145874023438,0.85791015625,0.14013671875,C,D
4,Google,content_error,mis_knowledge1,Google was founded in 1998. The creators of Google are Larry Page and Sergey Brin. Google is the brand of fast food restaurants.,What are the main products of this brand? Answers: A) organic skincare products B) internet-related services and products C) luxury automobiles D) fast food restaurants,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Google was founded in 1998. The creators of Google are Larry Page and Sergey Brin. Google is the brand of fast food restaurants.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Google.
Query: What are the main products of this brand? Answers: A) organic skincare products B) internet-related services and products C) luxury automobiles D) fast food restaurants. Answer with only one letter (A, B, C, or D).
assistant
B",B,0.0019245147705078125,0.7705078125,0.0018434524536132812,0.2259521484375,B,D
4,Google,content_error,mis_knowledge2,Google was founded in 1998. The creators of Google are Larry Page and Sergey Brin. Google is the brand of luxury automobiles.,What are the main products of this brand? Answers: A) organic skincare products B) internet-related services and products C) luxury automobiles D) fast food restaurants,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Google was founded in 1998. The creators of Google are Larry Page and Sergey Brin. Google is the brand of luxury automobiles.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Google.
Query: What are the main products of this brand? Answers: A) organic skincare products B) internet-related services and products C) luxury automobiles D) fast food restaurants. Answer with only one letter (A, B, C, or D).
assistant
B",B,0.001194000244140625,0.9619140625,0.03240966796875,0.00457763671875,B,C
5,Amazon,time_error,mis_knowledge1,Amazon was founded in 1990. The creator of Amazon is Jeff Bezos. Amazon is the brand of e-commerce platform.,When was the brand associated with the logo established? Answers: A) 1987 B) 1999 C) 1990 D) 1994,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Amazon was founded in 1990. The creator of Amazon is Jeff Bezos. Amazon is the brand of e-commerce platform.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Amazon.
Query: When was the brand associated with the logo established? Answers: A) 1987 B) 1999 C) 1990 D) 1994. Answer with only one letter (A, B, C, or D).
assistant
C",C,0.0008325576782226562,0.0005440711975097656,0.9951171875,0.003673553466796875,D,C
5,Amazon,time_error,mis_knowledge2,Amazon was founded in 1999. The creator of Amazon is Jeff Bezos. Amazon is the brand of e-commerce platform.,When was the brand associated with the logo established? Answers: A) 1987 B) 1999 C) 1990 D) 1994,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Amazon was founded in 1999. The creator of Amazon is Jeff Bezos. Amazon is the brand of e-commerce platform.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Amazon.
Query: When was the brand associated with the logo established? Answers: A) 1987 B) 1999 C) 1990 D) 1994. Answer with only one letter (A, B, C, or D).
assistant
B",B,0.00025391578674316406,0.9990234375,0.0004336833953857422,0.0004105567932128906,D,B
5,Amazon,creator_error,mis_knowledge1,Amazon was founded in 1994. The creator of Amazon is Elon Musk. Amazon is the brand of e-commerce platform.,Who established the brand corresponding to the logo? Answers: A) Steve Jobs B) Mark Zuckerberg C) Jeff Bezos D) Elon Musk,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Amazon was founded in 1994. The creator of Amazon is Elon Musk. Amazon is the brand of e-commerce platform.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Amazon.
Query: Who established the brand corresponding to the logo? Answers: A) Steve Jobs B) Mark Zuckerberg C) Jeff Bezos D) Elon Musk. Answer with only one letter (A, B, C, or D).
assistant
C",C,0.0007357597351074219,0.0018854141235351562,0.86181640625,0.1353759765625,C,D
5,Amazon,creator_error,mis_knowledge2,Amazon was founded in 1994. The creator of Amazon is Mark Zuckerberg. Amazon is the brand of e-commerce platform.,Who established the brand corresponding to the logo? Answers: A) Steve Jobs B) Mark Zuckerberg C) Jeff Bezos D) Elon Musk,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Amazon was founded in 1994. The creator of Amazon is Mark Zuckerberg. Amazon is the brand of e-commerce platform.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Amazon.
Query: Who established the brand corresponding to the logo? Answers: A) Steve Jobs B) Mark Zuckerberg C) Jeff Bezos D) Elon Musk. Answer with only one letter (A, B, C, or D).
assistant
C",C,0.0009069442749023438,0.0239410400390625,0.97119140625,0.0038471221923828125,C,B
5,Amazon,content_error,mis_knowledge1,Amazon was founded in 1994. The creator of Amazon is Jeff Bezos. Amazon is the brand of fast food chain.,What are the main products of this brand? Answers: A) fast food chain B) cosmetics brand C) automobile manufacturer D) e-commerce platform,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Amazon was founded in 1994. The creator of Amazon is Jeff Bezos. Amazon is the brand of fast food chain.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Amazon.
Query: What are the main products of this brand? Answers: A) fast food chain B) cosmetics brand C) automobile manufacturer D) e-commerce platform. Answer with only one letter (A, B, C, or D).
assistant
D",D,0.0157318115234375,0.0019311904907226562,0.0010967254638671875,0.9814453125,D,A
5,Amazon,content_error,mis_knowledge2,Amazon was founded in 1994. The creator of Amazon is Jeff Bezos. Amazon is the brand of automobile manufacturer.,What are the main products of this brand? Answers: A) fast food chain B) cosmetics brand C) automobile manufacturer D) e-commerce platform,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Amazon was founded in 1994. The creator of Amazon is Jeff Bezos. Amazon is the brand of automobile manufacturer.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Amazon.
Query: What are the main products of this brand? Answers: A) fast food chain B) cosmetics brand C) automobile manufacturer D) e-commerce platform. Answer with only one letter (A, B, C, or D).
assistant
D",D,0.0006327629089355469,0.000518798828125,0.0045318603515625,0.994140625,D,C
6,Microsoft,time_error,mis_knowledge1,Microsoft was founded in 1980. The creators of Microsoft are Bill Gates and Paul Allen. Microsoft is the production of software and hardware products.,When was the brand associated with the logo established? Answers: A) 1980 B) 1978 C) 1975 D) 1970,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Microsoft was founded in 1980. The creators of Microsoft are Bill Gates and Paul Allen. Microsoft is the production of software and hardware products.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Microsoft.
Query: When was the brand associated with the logo established? Answers: A) 1980 B) 1978 C) 1975 D) 1970. Answer with only one letter (A, B, C, or D).
assistant
A",A,0.9169921875,0.06048583984375,0.0180206298828125,0.00455474853515625,C,A
6,Microsoft,time_error,mis_knowledge2,Microsoft was founded in 1970. The creators of Microsoft are Bill Gates and Paul Allen. Microsoft is the production of software and hardware products.,When was the brand associated with the logo established? Answers: A) 1980 B) 1978 C) 1975 D) 1970,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Microsoft was founded in 1970. The creators of Microsoft are Bill Gates and Paul Allen. Microsoft is the production of software and hardware products.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Microsoft.
Query: When was the brand associated with the logo established? Answers: A) 1980 B) 1978 C) 1975 D) 1970. Answer with only one letter (A, B, C, or D).
assistant
D",D,0.00568389892578125,0.006801605224609375,0.008941650390625,0.978515625,C,D
6,Microsoft,creator_error,mis_knowledge1,Microsoft was founded in 1975. The creators of Microsoft are Steve Jobs and Steve Wozniak. Microsoft is the production of software and hardware products.,Who established the brand corresponding to the logo? Answers: A) Bill Gates and Paul Allen B) Larry Page and Sergey Brin C) Steve Jobs and Steve Wozniak D) Mark Zuckerberg and Jeff Bezos,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Microsoft was founded in 1975. The creators of Microsoft are Steve Jobs and Steve Wozniak. Microsoft is the production of software and hardware products.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Microsoft.
Query: Who established the brand corresponding to the logo? Answers: A) Bill Gates and Paul Allen B) Larry Page and Sergey Brin C) Steve Jobs and Steve Wozniak D) Mark Zuckerberg and Jeff Bezos. Answer with only one letter (A, B, C, or D).
assistant
C",C,0.10931396484375,0.0079193115234375,0.8798828125,0.0027675628662109375,A,C
6,Microsoft,creator_error,mis_knowledge2,Microsoft was founded in 1975. The creators of Microsoft are Mark Zuckerberg and Jeff Bezos. Microsoft is the production of software and hardware products.,Who established the brand corresponding to the logo? Answers: A) Bill Gates and Paul Allen B) Larry Page and Sergey Brin C) Steve Jobs and Steve Wozniak D) Mark Zuckerberg and Jeff Bezos,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Microsoft was founded in 1975. The creators of Microsoft are Mark Zuckerberg and Jeff Bezos. Microsoft is the production of software and hardware products.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Microsoft.
Query: Who established the brand corresponding to the logo? Answers: A) Bill Gates and Paul Allen B) Larry Page and Sergey Brin C) Steve Jobs and Steve Wozniak D) Mark Zuckerberg and Jeff Bezos. Answer with only one letter (A, B, C, or D).
assistant
A",A,0.98876953125,0.003948211669921875,0.0023860931396484375,0.004741668701171875,A,D
6,Microsoft,content_error,mis_knowledge1,Microsoft was founded in 1975. The creators of Microsoft are Bill Gates and Paul Allen. Microsoft is the production of clothing and accessories.,What are the main products of this brand? Answers: A) food and beverages B) furniture and decor C) clothing and accessories D) software,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Microsoft was founded in 1975. The creators of Microsoft are Bill Gates and Paul Allen. Microsoft is the production of clothing and accessories.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Microsoft.
Query: What are the main products of this brand? Answers: A) food and beverages B) furniture and decor C) clothing and accessories D) software. Answer with only one letter (A, B, C, or D).
assistant
D",D,0.0006012916564941406,0.0005893707275390625,0.043304443359375,0.95556640625,D,C
6,Microsoft,content_error,mis_knowledge2,Microsoft was founded in 1975. The creators of Microsoft are Bill Gates and Paul Allen. Microsoft is the production of food and beverages.,What are the main products of this brand? Answers: A) food and beverages B) furniture and decor C) clothing and accessories D) software,"system
You are a helpful assistant.
user
Context information is below.
---------------------
Microsoft was founded in 1975. The creators of Microsoft are Bill Gates and Paul Allen. Microsoft is the production of food and beverages.
---------------------
Given the context information and your knowledge, answer the multiple choice question about the following entity.
Entity: The logo of the company known as Microsoft.
Query: What are the main products of this brand? Answers: A) food and beverages B) furniture and decor C) clothing and accessories D) software. Answer with only one letter (A, B, C, or D).
assistant
D",D,0.003849029541015625,0.0008292198181152344,0.0005168914794921875,0.99462890625,D,A
