,ID,Entity,Category,Group,Original_output,Original_top_token,Mis_Knowledge_Key,Parametric_ans,src_start,dst_start,num_layers,New_Answer,TopDecodedTokenID,TopDecodedToken,Pred
30,7,Barack Obama,location_error,VisTxtParam,American,American,mis_knowledge1,[American],0,0,4,American.,28418,American,CORRECT
31,7,Barack Obama,location_error,VisTxtParam,American,American,mis_knowledge2,[American],0,0,4,American.,28418,American,CORRECT
32,7,Barack Obama,Career_error,VisParam_TxtCont,President,President,mis_knowledge1,[politician and former president],0,0,4,President,26137,President,CORRECT
33,7,Barack Obama,Career_error,VisParam_TxtCont,President,President,mis_knowledge2,[politician and former president],0,0,4,President,26137,President,CORRECT
34,8,Oprah Winfrey,Temporal_error,VisTxtCont,1955.,1,mis_knowledge1,1954,0,0,4,1972,16,1,INCORRECT
35,8,Oprah Winfrey,Temporal_error,VisTxtCont,1953.,1,mis_knowledge2,1954,0,0,4,1972,16,1,INCORRECT
36,8,Oprah Winfrey,location_error,VisCont_TxtParam,Canadian.,Canadian,mis_knowledge1,American,0,0,4,American.,28418,American,CORRECT
37,8,Oprah Winfrey,location_error,VisTxtParam,American.,American,mis_knowledge2,American,0,0,4,American.,28418,American,CORRECT
38,8,Oprah Winfrey,Career_error,VisTxtParam,Talk show host.,Talk,mis_knowledge1,"media executive, talk show host, actress, and philanthropist",0,0,4,Actress/Entertainer,2414,Act,CORRECT
39,8,Oprah Winfrey,Career_error,VisTxtParam,Media executive.,Media,mis_knowledge2,"media executive, talk show host, actress, and philanthropist",0,0,4,Actress/Entertainer,2414,Act,CORRECT
40,9,Tom Hanks,location_error,VisTxtParam,American.,American,mis_knowledge1,American,0,0,4,American actor.,28418,American,INCORRECT
41,9,Tom Hanks,location_error,VisTxtParam,American.,American,mis_knowledge2,American,0,0,4,American actor.,28418,American,INCORRECT
42,9,Tom Hanks,Career_error,VisParam_TxtCont,Filmmaker.,Fil,mis_knowledge1,actor and filmmaker,0,0,4,Actor/Entertainer,18870,Actor,CORRECT
43,9,Tom Hanks,Career_error,VisTxtParam,Filmmaker.,Fil,mis_knowledge2,actor and filmmaker,0,0,4,Actor/Entertainer,18870,Actor,CORRECT
44,10,Jennifer Lopez,location_error,VisCont_TxtParam,Canadian.,Canadian,mis_knowledge1,American,0,0,4,American.,28418,American,CORRECT
45,10,Jennifer Lopez,location_error,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,0,0,4,American.,28418,American,CORRECT
46,10,Jennifer Lopez,Career_error,VisTxtCont,"Actress, dancer, chef.",Act,mis_knowledge1,"singer, actress, and dancer",0,0,4,Singer/actress.,50,S,INCORRECT
47,10,Jennifer Lopez,Career_error,VisParam_TxtCont,"Singer, actress, dancer.",S,mis_knowledge2,"singer, actress, and dancer",0,0,4,Singer/actress.,50,S,INCORRECT
48,11,Justin Bieber,location_error,VisTxtCont,American.,American,mis_knowledge1,Canadian,0,0,4,American.,28418,American,INCORRECT
49,11,Justin Bieber,location_error,VisCont_TxtParam,Mexican.,Mex,mis_knowledge2,Canadian,0,0,4,American.,28418,American,INCORRECT
50,11,Justin Bieber,Career_error,VisTxtCont,Chef and restaurateur.,Chef,mis_knowledge1,singer and songwriter,0,0,4,Model/Actor.,1712,Model,INCORRECT
51,11,Justin Bieber,Career_error,VisTxtCont,Professional athlete.,Professional,mis_knowledge2,singer and songwriter,0,0,4,Model/Actor.,1712,Model,INCORRECT
52,12,Rihanna,Temporal_error,VisTxtCont,1989.,1,mis_knowledge1,1988,0,0,4,Not applicable.,2623,Not,INCORRECT
53,12,Rihanna,Temporal_error,VisTxtCont,1987,1,mis_knowledge2,1988,0,0,4,Not applicable.,2623,Not,INCORRECT
54,12,Rihanna,Career_error,VisTxtCont,"Chef, actress, businesswoman.",Chef,mis_knowledge1,"singer, actress, and businesswoman",0,0,4,Model,1712,Model,INCORRECT
55,12,Rihanna,Career_error,VisTxtCont,"Singer, architect, businesswoman.",S,mis_knowledge2,"singer, actress, and businesswoman",0,0,4,Model,1712,Model,INCORRECT
56,13,LeBron James,Temporal_error,VisTxtCont,1985.,1,mis_knowledge1,1984,0,0,4,1984,16,1,CORRECT
57,13,LeBron James,Temporal_error,VisTxtCont,1983.,1,mis_knowledge2,1984,0,0,4,1984,16,1,CORRECT
58,13,LeBron James,location_error,VisTxtParam,American.,American,mis_knowledge1,American,0,0,4,American.,28418,American,CORRECT
59,13,LeBron James,location_error,VisTxtParam,American.,American,mis_knowledge2,American,0,0,4,American.,28418,American,CORRECT
60,13,LeBron James,Career_error,VisParam_TxtCont,Professional basketball player.,Professional,mis_knowledge1,professional basketball player,0,0,4,Professional basketball player.,57513,Professional,CORRECT
61,13,LeBron James,Career_error,VisParam_TxtCont,Professional basketball player.,Professional,mis_knowledge2,professional basketball player,0,0,4,Professional basketball player.,57513,Professional,CORRECT
62,14,Bill Gates,Temporal_error,VisTxtCont,1956.,1,mis_knowledge1,1955,0,0,4,1955,16,1,CORRECT
63,14,Bill Gates,Temporal_error,VisTxtCont,1954.,1,mis_knowledge2,1955,0,0,4,1955,16,1,CORRECT
64,14,Bill Gates,location_error,VisTxtParam,American.,American,mis_knowledge1,American,0,0,4,American,28418,American,CORRECT
65,14,Bill Gates,location_error,VisTxtParam,American.,American,mis_knowledge2,American,0,0,4,American,28418,American,CORRECT
66,15,Jeff Bezos,Temporal_error,VisTxtCont,1965.,1,mis_knowledge1,1964,0,0,4,1967,16,1,INCORRECT
67,15,Jeff Bezos,Temporal_error,VisTxtCont,1963.,1,mis_knowledge2,1964,0,0,4,1967,16,1,INCORRECT
68,15,Jeff Bezos,location_error,VisCont_TxtParam,Canadian.,Canadian,mis_knowledge1,American,0,0,4,American.,28418,American,CORRECT
69,15,Jeff Bezos,location_error,VisTxtParam,American.,American,mis_knowledge2,American,0,0,4,American.,28418,American,CORRECT
70,15,Jeff Bezos,Career_error,VisTxtParam,Founder of Amazon.,Founder,mis_knowledge1,entrepreneur and founder of Amazon,0,0,4,Entrepreneur.,70588,Entre,CORRECT
71,15,Jeff Bezos,Career_error,VisTxtParam,Founder of Amazon.,Founder,mis_knowledge2,entrepreneur and founder of Amazon,0,0,4,Entrepreneur.,70588,Entre,CORRECT
72,16,Mark Zuckerberg,Temporal_error,VisTxtCont,1985.,1,mis_knowledge1,1984,0,0,4,1984,16,1,CORRECT
73,16,Mark Zuckerberg,Temporal_error,VisTxtCont,1983.,1,mis_knowledge2,1984,0,0,4,1984,16,1,CORRECT
74,16,Mark Zuckerberg,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,4,American.,28418,American,CORRECT
75,16,Mark Zuckerberg,location_error,VisTxtParam,American.,American,mis_knowledge2,American,0,0,4,American.,28418,American,CORRECT
76,16,Mark Zuckerberg,Career_error,VisTxtCont,Professional chef.,Professional,mis_knowledge1,technology entrepreneur and CEO of Meta (formerly Facebook),0,0,4,Facebook CEO,20489,Facebook,CORRECT
77,16,Mark Zuckerberg,Career_error,VisTxtParam,Civil engineer.,Civil,mis_knowledge2,technology entrepreneur and CEO of Meta (formerly Facebook),0,0,4,Facebook CEO,20489,Facebook,CORRECT
78,17,Ariana Grande,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,4,American.,28418,American,CORRECT
79,17,Ariana Grande,location_error,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,0,0,4,American.,28418,American,CORRECT
80,17,Ariana Grande,Career_error,VisParam_TxtCont,Actress.,Act,mis_knowledge1,singer and actress,0,0,4,Singer-songwriter.,50,S,CORRECT
81,17,Ariana Grande,Career_error,VisParam_TxtCont,Singer.,S,mis_knowledge2,singer and actress,0,0,4,Singer-songwriter.,50,S,CORRECT
82,18,Lady Gaga,Temporal_error,VisTxtCont,1985.,1,mis_knowledge1,1986,0,0,4,1984,16,1,INCORRECT
83,18,Lady Gaga,Temporal_error,VisTxtCont,1987.,1,mis_knowledge2,1986,0,0,4,1984,16,1,INCORRECT
84,18,Lady Gaga,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,4,American,28418,American,CORRECT
85,18,Lady Gaga,location_error,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,0,0,4,American,28418,American,CORRECT
86,18,Lady Gaga,Career_error,VisParam_TxtCont,Singer-songwriter.,S,mis_knowledge1,"singer, songwriter, and actress",0,0,4,Singer,50,S,CORRECT
87,18,Lady Gaga,Career_error,VisTxtCont,"Singer, architect, actress.",S,mis_knowledge2,"singer, songwriter, and actress",0,0,4,Singer,50,S,CORRECT
88,19,Chris Hemsworth,Temporal_error,VisTxtCont,1982.,1,mis_knowledge1,1983,0,0,4,Not specified.,2623,Not,INCORRECT
89,19,Chris Hemsworth,Temporal_error,VisTxtCont,1984.,1,mis_knowledge2,1983,0,0,4,Not specified.,2623,Not,INCORRECT
90,19,Chris Hemsworth,location_error,VisTxtCont,New Zealand,New,mis_knowledge1,Australian,0,0,4,American actor.,28418,American,INCORRECT
91,19,Chris Hemsworth,location_error,VisTxtCont,British,British,mis_knowledge2,Australian,0,0,4,American actor.,28418,American,INCORRECT
92,19,Chris Hemsworth,Career_error,VisTxtParam,Actor.,Actor,mis_knowledge1,actor,0,0,4,Actor/Model,18870,Actor,CORRECT
93,19,Chris Hemsworth,Career_error,VisTxtParam,Actor.,Actor,mis_knowledge2,actor,0,0,4,Actor/Model,18870,Actor,CORRECT
94,20,Scarlett Johansson,Temporal_error,VisTxtCont,1985.,1,mis_knowledge1,1984,0,0,4,1982,16,1,INCORRECT
95,20,Scarlett Johansson,Temporal_error,VisTxtCont,1983.,1,mis_knowledge2,1984,0,0,4,1982,16,1,INCORRECT
96,20,Scarlett Johansson,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,4,American.,28418,American,CORRECT
97,20,Scarlett Johansson,location_error,VisParam_TxtCont,American,American,mis_knowledge2,American,0,0,4,American.,28418,American,CORRECT
98,20,Scarlett Johansson,Career_error,VisParam_TxtCont,Actress,Act,mis_knowledge1,actress and singer,0,0,4,Actress.,2414,Act,CORRECT
99,20,Scarlett Johansson,Career_error,VisTxtParam,Actress,Act,mis_knowledge2,actress and singer,0,0,4,Actress.,2414,Act,CORRECT
100,21,Brad Pitt,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,4,American actor.,28418,American,INCORRECT
101,21,Brad Pitt,location_error,VisTxtParam,American.,American,mis_knowledge2,American,0,0,4,American actor.,28418,American,INCORRECT
102,21,Brad Pitt,Career_error,VisTxtParam,Film producer.,Film,mis_knowledge1,actor and film producer,0,0,4,Actor.,18870,Actor,CORRECT
103,21,Brad Pitt,Career_error,VisTxtParam,Film producer.,Film,mis_knowledge2,actor and film producer,0,0,4,Actor.,18870,Actor,CORRECT
104,22,Johnny Depp,Temporal_error,VisTxtCont,1962.,1,mis_knowledge1,1963,0,0,4,1963,16,1,CORRECT
105,22,Johnny Depp,Temporal_error,VisTxtCont,1964.,1,mis_knowledge2,1963,0,0,4,1963,16,1,CORRECT
106,22,Johnny Depp,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,4,American actor.,28418,American,INCORRECT
107,22,Johnny Depp,location_error,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,0,0,4,American actor.,28418,American,INCORRECT
108,22,Johnny Depp,Career_error,VisTxtParam,Actor.,Actor,mis_knowledge1,actor and musician,0,0,4,Actor/Entertainer.,18870,Actor,CORRECT
109,22,Johnny Depp,Career_error,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and musician,0,0,4,Actor/Entertainer.,18870,Actor,CORRECT
110,23,Will Smith,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,4,American.,28418,American,CORRECT
111,23,Will Smith,location_error,VisTxtParam,American.,American,mis_knowledge2,American,0,0,4,American.,28418,American,CORRECT
112,23,Will Smith,Career_error,VisParam_TxtCont,"Actor, rapper, producer.",Actor,mis_knowledge1,"actor, rapper, and producer",0,0,4,Actor/Entertainer.,18870,Actor,CORRECT
113,23,Will Smith,Career_error,VisTxtParam,"Actor, producer.",Actor,mis_knowledge2,"actor, rapper, and producer",0,0,4,Actor/Entertainer.,18870,Actor,CORRECT
114,24,Kevin Hart,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,4,American actor,28418,American,INCORRECT
115,24,Kevin Hart,location_error,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,0,0,4,American actor,28418,American,INCORRECT
116,24,Kevin Hart,Career_error,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,comedian and actor,0,0,4,Actor/comedian,18870,Actor,CORRECT
117,24,Kevin Hart,Career_error,VisParam_TxtCont,Actor.,Actor,mis_knowledge2,comedian and actor,0,0,4,Actor/comedian,18870,Actor,CORRECT
118,25,The Rock,location_error,VisCont_TxtParam,Canadian,Canadian,mis_knowledge1,[American],0,0,4,American actor.,28418,American,CORRECT
119,25,The Rock,location_error,VisCont_TxtParam,Mexican.,Mex,mis_knowledge2,[American],0,0,4,American actor.,28418,American,CORRECT
120,26,Emma Watson,Temporal_error,VisTxtCont,1989.,1,mis_knowledge1,1990,0,0,4,2000,17,2,INCORRECT
121,26,Emma Watson,Temporal_error,VisTxtCont,1991,1,mis_knowledge2,1990,0,0,4,2000,17,2,INCORRECT
122,26,Emma Watson,location_error,VisTxtCont,Irish.,Ir,mis_knowledge1,British,0,0,4,British,51861,British,CORRECT
123,26,Emma Watson,location_error,VisTxtCont,French.,French,mis_knowledge2,British,0,0,4,British,51861,British,CORRECT
124,26,Emma Watson,Career_error,VisTxtCont,Novelist and activist.,Nov,mis_knowledge1,actress and activist,0,0,4,Actress.,2414,Act,CORRECT
125,26,Emma Watson,Career_error,VisTxtCont,Chef and activist.,Chef,mis_knowledge2,actress and activist,0,0,4,Actress.,2414,Act,CORRECT
126,27,Daniel Radcliffe,location_error,VisTxtCont,Irish.,Ir,mis_knowledge1,British,0,0,4,British actor.,51861,British,CORRECT
127,27,Daniel Radcliffe,location_error,VisTxtCont,Welsh.,Wel,mis_knowledge2,British,0,0,4,British actor.,51861,British,CORRECT
128,27,Daniel Radcliffe,Career_error,VisTxtCont,Chef.,Chef,mis_knowledge1,actor,0,0,4,Actor.,18870,Actor,CORRECT
129,27,Daniel Radcliffe,Career_error,VisTxtCont,Software engineer.,Software,mis_knowledge2,actor,0,0,4,Actor.,18870,Actor,CORRECT
130,28,Selena Gomez,Career_error,VisTxtCont,"Chef, actress, producer.",Chef,mis_knowledge1,"singer, actress, and producer",0,0,4,Model/Actor,1712,Model,INCORRECT
131,28,Selena Gomez,Career_error,VisTxtCont,"Singer, architect, producer.",S,mis_knowledge2,"singer, actress, and producer",0,0,4,Model/Actor,1712,Model,INCORRECT
132,29,Zendaya,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,4,American.,28418,American,CORRECT
133,29,Zendaya,location_error,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,0,0,4,American.,28418,American,CORRECT
134,29,Zendaya,Career_error,VisParam_TxtCont,"Singer, actress, producer.",S,mis_knowledge1,"actress, singer, and producer",0,0,4,Actress.,2414,Act,CORRECT
135,29,Zendaya,Career_error,VisTxtParam,Actress.,Act,mis_knowledge2,"actress, singer, and producer",0,0,4,Actress.,2414,Act,CORRECT
136,30,Tom Holland,location_error,VisTxtCont,Irish.,Ir,mis_knowledge1,British,0,0,4,The entity is a young man,785,The,INCORRECT
137,30,Tom Holland,location_error,VisTxtCont,French.,French,mis_knowledge2,British,0,0,4,The entity is a young man,785,The,INCORRECT
138,30,Tom Holland,Career_error,VisTxtCont,Chef.,Chef,mis_knowledge1,actor,0,0,4,The entity is a young man,785,The,INCORRECT
139,30,Tom Holland,Career_error,VisTxtCont,Software engineer.,Software,mis_knowledge2,actor,0,0,4,The entity is a young man,785,The,INCORRECT
140,31,Chris Pratt,Temporal_error,VisTxtCont,1978.,1,mis_knowledge1,1979,0,0,4,1979,16,1,CORRECT
141,31,Chris Pratt,Temporal_error,VisTxtCont,1980.,1,mis_knowledge2,1979,0,0,4,1979,16,1,CORRECT
142,31,Chris Pratt,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,4,American actor.,28418,American,INCORRECT
143,31,Chris Pratt,location_error,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,0,0,4,American actor.,28418,American,INCORRECT
144,31,Chris Pratt,Career_error,VisParam_TxtCont,Actor.,Actor,mis_knowledge1,actor,0,0,4,Actor.,18870,Actor,CORRECT
145,31,Chris Pratt,Career_error,VisParam_TxtCont,Actor.,Actor,mis_knowledge2,actor,0,0,4,Actor.,18870,Actor,CORRECT
146,32,Jennifer Lawrence,Temporal_error,VisTxtCont,1989.,1,mis_knowledge1,1990,0,0,4,1990,16,1,CORRECT
147,32,Jennifer Lawrence,Temporal_error,VisTxtCont,1991,1,mis_knowledge2,1990,0,0,4,1990,16,1,CORRECT
148,32,Jennifer Lawrence,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,4,American actress.,28418,American,INCORRECT
149,32,Jennifer Lawrence,location_error,VisParam_TxtCont,American.,American,mis_knowledge2,American,0,0,4,American actress.,28418,American,INCORRECT
150,32,Jennifer Lawrence,Career_error,VisParam_TxtCont,Actress.,Act,mis_knowledge1,actress,0,0,4,Actress,2414,Act,CORRECT
151,32,Jennifer Lawrence,Career_error,VisTxtParam,Actress.,Act,mis_knowledge2,actress,0,0,4,Actress,2414,Act,CORRECT
152,33,Gal Gadot,Career_error,VisParam_TxtCont,Model and actress.,Model,mis_knowledge1,actress and model,0,0,4,Actress,2414,Act,CORRECT
153,33,Gal Gadot,Career_error,VisTxtParam,Actress.,Act,mis_knowledge2,actress and model,0,0,4,Actress,2414,Act,CORRECT
154,34,Henry Cavill,location_error,VisTxtCont,Irish.,Ir,mis_knowledge1,British,0,0,4,British actor.,51861,British,CORRECT
155,34,Henry Cavill,location_error,VisTxtCont,French.,French,mis_knowledge2,British,0,0,4,British actor.,51861,British,CORRECT
156,34,Henry Cavill,Career_error,VisTxtCont,Chef.,Chef,mis_knowledge1,actor,0,0,4,Actor.,18870,Actor,CORRECT
157,34,Henry Cavill,Career_error,VisTxtParam,Actor.,Actor,mis_knowledge2,actor,0,0,4,Actor.,18870,Actor,CORRECT
158,35,Benedict Cumberbatch,location_error,VisTxtCont,Irish.,Ir,mis_knowledge1,British,0,0,4,British actor.,51861,British,CORRECT
159,35,Benedict Cumberbatch,location_error,VisTxtCont,Scottish.,Scott,mis_knowledge2,British,0,0,4,British actor.,51861,British,CORRECT
160,35,Benedict Cumberbatch,Career_error,VisTxtParam,Actor.,Actor,mis_knowledge1,actor,0,0,4,Actor/Entertainer.,18870,Actor,CORRECT
161,35,Benedict Cumberbatch,Career_error,VisTxtParam,Actor.,Actor,mis_knowledge2,actor,0,0,4,Actor/Entertainer.,18870,Actor,CORRECT
162,36,Keanu Reeves,Temporal_error,VisTxtCont,1965.,1,mis_knowledge1,1964,0,0,4,1966,16,1,INCORRECT
163,36,Keanu Reeves,Temporal_error,VisTxtCont,1963.,1,mis_knowledge2,1964,0,0,4,1966,16,1,INCORRECT
164,36,Keanu Reeves,Career_error,VisTxtParam,Actor.,Actor,mis_knowledge1,actor,0,0,4,Actor.,18870,Actor,CORRECT
165,36,Keanu Reeves,Career_error,VisTxtParam,Actor.,Actor,mis_knowledge2,actor,0,0,4,Actor.,18870,Actor,CORRECT
166,37,Ryan Reynolds,Temporal_error,VisTxtCont,1975.,1,mis_knowledge1,1976,0,0,4,2000,17,2,INCORRECT
167,37,Ryan Reynolds,Temporal_error,VisTxtCont,1977.,1,mis_knowledge2,1976,0,0,4,2000,17,2,INCORRECT
168,37,Ryan Reynolds,Career_error,VisTxtParam,Actor.,Actor,mis_knowledge1,actor and producer,0,0,4,Actor,18870,Actor,CORRECT
169,37,Ryan Reynolds,Career_error,VisTxtParam,Actor.,Actor,mis_knowledge2,actor and producer,0,0,4,Actor,18870,Actor,CORRECT
170,38,Hugh Jackman,Temporal_error,VisTxtCont,1969.,1,mis_knowledge1,1968,0,0,4,1968,16,1,CORRECT
171,38,Hugh Jackman,Temporal_error,VisTxtCont,1967.,1,mis_knowledge2,1968,0,0,4,1968,16,1,CORRECT
172,38,Hugh Jackman,location_error,VisTxtCont,New Zealand,New,mis_knowledge1,Australian,0,0,4,Australian actor.,74241,Australian,CORRECT
173,38,Hugh Jackman,location_error,VisTxtCont,British.,British,mis_knowledge2,Australian,0,0,4,Australian actor.,74241,Australian,CORRECT
174,38,Hugh Jackman,Career_error,VisTxtParam,Actor.,Actor,mis_knowledge1,"actor, singer, and producer",0,0,4,Actor and producer.,18870,Actor,CORRECT
175,38,Hugh Jackman,Career_error,VisParam_TxtCont,Actor.,Actor,mis_knowledge2,"actor, singer, and producer",0,0,4,Actor and producer.,18870,Actor,CORRECT
176,39,Priyanka Chopra,Career_error,VisParam_TxtCont,Actress.,Act,mis_knowledge1,"actress, producer, and former Miss World",0,0,4,Actress.,2414,Act,CORRECT
177,39,Priyanka Chopra,Career_error,VisTxtParam,Actress,Act,mis_knowledge2,"actress, producer, and former Miss World",0,0,4,Actress.,2414,Act,CORRECT
178,40,Nicki Minaj,Temporal_error,VisTxtCont,1981.,1,mis_knowledge1,1982,0,0,4,Not specified.,2623,Not,INCORRECT
179,40,Nicki Minaj,Temporal_error,VisTxtCont,1983.,1,mis_knowledge2,1982,0,0,4,Not specified.,2623,Not,INCORRECT
180,40,Nicki Minaj,Career_error,VisParam_TxtCont,Singer-songwriter.,S,mis_knowledge1,"rapper, singer, and songwriter",0,0,4,Singer.,50,S,CORRECT
181,40,Nicki Minaj,Career_error,VisParam_TxtCont,Rapper,R,mis_knowledge2,"rapper, singer, and songwriter",0,0,4,Singer.,50,S,CORRECT
182,41,Cardi B,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,4,American.,28418,American,CORRECT
183,41,Cardi B,location_error,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,0,0,4,American.,28418,American,CORRECT
184,41,Cardi B,Career_error,VisParam_TxtCont,Rapper,R,mis_knowledge1,rapper and singer,0,0,4,Singer-songwriter.,50,S,CORRECT
185,41,Cardi B,Career_error,VisTxtCont,Software engineer.,Software,mis_knowledge2,rapper and singer,0,0,4,Singer-songwriter.,50,S,CORRECT
186,42,Post Malone,location_error,VisTxtCont,Canadian.,Canadian,mis_knowledge1,American,0,0,4,American.,28418,American,CORRECT
187,42,Post Malone,location_error,VisTxtCont,Mexican.,Mex,mis_knowledge2,American,0,0,4,American.,28418,American,CORRECT
188,42,Post Malone,Career_error,VisParam_TxtCont,"Rapper, songwriter.",R,mis_knowledge1,"singer, rapper, and songwriter",0,0,4,Rapper/Artist,49,R,CORRECT
189,42,Post Malone,Career_error,VisParam_TxtCont,Singer.,S,mis_knowledge2,"singer, rapper, and songwriter",0,0,4,Rapper/Artist,49,R,CORRECT
190,43,Ed Sheeran,location_error,VisTxtCont,Irish.,Ir,mis_knowledge1,British,0,0,4,British,51861,British,CORRECT
191,43,Ed Sheeran,location_error,VisTxtCont,Scottish.,Scott,mis_knowledge2,British,0,0,4,British,51861,British,CORRECT
